OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,41,412,פתח תקווה,תעשיה,0,426438,תעשיה/מסחר/מתקנים,7900,4,1,7,66,5,8,59,6,74,74,9,3,3,47,68,96.145318847719736,202308,2882.006838958085609,426437.818204524985049
-1,0,1079,ירושלים,מגורים,4667,516936,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202308,3263.741065275330129,516935.673487078980543
-1,47,30,תל אביב -יפו,מגורים,3291,676659,מגורים,5000,1,0,7,62,6,9,43,17,69,90,8,0,0,55,74,69.458913274830522,202308,3581.261512371306708,676659.017310470342636
-1,34,1705,חיפה,מגורים,4605,326035,מגורים,4000,1,0,8,63,4,10,52,9,71,72,2,1,1,47,58,104.283248165397808,202308,3236.278861361295185,326035.107250154949725
-1,12,656,כפר יונה,מגורים,8284,1537805,מגורים,168,1,0,3,12,7,8,5,2,15,17,4,0,1,6,14,7.803331825928310,202308,5132.996550233288872,1537804.654176992131397
-1,23,2284,חדרה,מגורים,10696,1996137,מגורים,6500,1,0,4,27,9,10,16,5,31,37,4,0,1,20,26,11.522255996386180,202308,7873.536542721766637,1996136.868267262820154
-1,0,1298,הרחבת נופי סלע מערב,שטח פתוח,0,479230,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202308,3581.243374373975712,479230.243384304805659
-1,5,505,תעשיון צריפין מחנה גדעונים ושוק סיטונאי,תעשיה,0,7559383,תעשיה/מסחר/מתקנים,0,4,0,1,4,0,0,5,0,5,10,0,0,0,1,2,0.661429619966735,202308,13267.553378503436761,7559383.264770425856113
-1,18,1940,ריינה,מגורים,5334,6955318,מגורים,542,1,0,6,40,1,12,31,3,46,35,0,2,0,27,32,2.587947935464273,202308,13180.379132747642871,6955317.668232315219939
-1,12,123,תל אביב -יפו,מגורים,5997,295062,מגורים,5000,1,1,1,11,6,3,7,3,13,17,5,0,0,8,13,40.669468862742249,202308,2582.146931820949249,295061.635560068301857
-1,38,1558,ריחן חיננית שקד,מגורים,2602,17976580,מגורים,0,1,1,7,76,0,17,64,3,84,75,1,1,1,33,48,2.113861479004168,202308,18651.641005839377613,17976580.006510950624943
-1,14,2519,כרמית כרמים,מגורים,1329,13886947,מגורים,0,1,2,5,27,2,9,24,1,34,25,0,1,0,12,16,1.008140946851414,202308,16480.175038470988511,13886947.101716531440616
-1,18,765,אשדוד,מגורים,19605,627762,מגורים,70,1,0,2,24,17,18,7,1,26,23,1,0,3,10,18,28.673274827031523,202308,3344.396670387240192,627762.266730364179239
-1,4,2121,צפת,מגורים,4120,499515,מגורים,8000,1,0,0,10,1,3,6,1,10,7,0,0,0,4,5,8.007760613359961,202308,3284.924000677704953,499515.431733372912277
-1,0,1407,בית שמש,מיועד למגורים,0,1187863,עתידי/לא ידוע,2610,5,,,,,,,,,,,,,,,0.000000000000000,202308,5581.292327961101364,1187863.181463056476787
-1,18,358,הוד השרון,מגורים,2107,625756,מגורים,9700,1,1,2,30,5,7,19,7,33,36,2,1,2,24,31,28.765190947399716,202308,3688.432428072693256,625756.318910413654521
-1,7,2033,גיתה יאנוח-ג'ת,מגורים,6901,13839912,מגורים,0,1,0,1,16,0,2,15,0,17,13,2,0,0,6,11,0.505783570352458,202308,23013.843346836714773,13839911.792947340756655
-1,6,984,תעשיון השרון,תעשיה,0,266723,תעשיה/מסחר/מתקנים,0,4,0,2,5,2,2,5,0,7,12,1,0,0,7,8,22.495226851708651,202308,2064.597385594475782,266723.249316521687433
-1,1,1651,אריאל,אוניברסיטה,0,969629,מוסדי/ציבורי,0,2,0,0,1,0,0,1,0,1,2,0,0,0,2,2,1.031322234949105,202308,4355.783513390091684,969629.051049548201263
-1,11,2356,באר שבע,מגורים,2981,200622,מגורים,9000,1,0,3,13,1,0,14,2,16,22,0,0,1,4,6,54.829453210884154,202308,1817.278731160254438,200622.099178920820123
-1,4,602,רחובות,מגורים,4929,1549454,מגורים,8400,1,0,0,6,1,1,3,2,6,6,2,0,1,2,5,2.581554875047693,202308,5842.677017552884536,1549453.795719179557636
-1,11,1244,ירושלים,מגורים,2953,401191,מגורים,3000,1,0,0,24,2,3,13,8,24,20,1,0,0,7,8,27.418354620154865,202308,3905.503304804291020,401191.105461669387296
-1,13,2600,עין גדי כפר הנוקדים,מגורים,603,541377468,מגורים,0,1,3,11,17,0,1,22,4,31,18,4,1,0,11,16,0.024012820546392,202308,104964.324034978213604,541377468.543705224990845
-1,68,195,רמת גן,מגורים,12069,560292,מגורים,8600,1,1,16,55,33,4,49,19,72,102,13,3,4,42,79,121.365373336387506,202308,3680.080485111475355,560291.606499037472531
-1,51,1886,רמת יוחנן כפר המכבי אושה,מגורים,1847,17886764,מגורים,0,1,0,12,95,1,13,81,13,107,101,5,6,0,57,73,2.851270267524485,202308,20113.361393372964812,17886764.569771550595760
-1,24,837,בית יצחק-שער חפר,מגורים,2079,6741768,מגורים,0,1,1,7,28,2,3,25,7,36,55,5,1,3,29,42,3.559897042928007,202308,13933.102864182488702,6741768.009183786809444
-1,3,2193,דבורייה,מגורים,10403,5544464,מגורים,0,1,0,2,11,0,6,7,0,13,7,1,0,0,5,7,0.541080246707406,202308,12289.459818013952827,5544464.094292243942618
-1,15,1479,מבשרת ציון,מגורים,2015,608047,מגורים,1015,1,0,3,18,8,2,13,5,21,22,1,0,1,15,19,24.669134151858518,202308,3879.460377949729263,608047.283202679129317
-1,41,430,פתח תקווה,מגורים,2982,217558,מגורים,7900,1,0,7,64,9,17,46,8,71,75,12,1,2,46,65,188.455820086642774,202308,2535.880386666869526,217557.621627977350727
-1,3,1081,ירושלים,מגורים,5018,522604,מגורים,3000,1,0,1,9,0,4,6,0,10,7,1,0,0,5,7,5.740480293154854,202308,3337.902118596908622,522604.354826773516834
-1,17,32,תל אביב -יפו,מגורים,7721,707000,מגורים,5000,1,1,4,14,3,3,8,8,19,27,3,0,1,13,24,24.045253414328922,202308,3384.856117313817322,707000.242711912840605
-1,11,1723,חיפה,מגורים,3021,397618,מגורים,4000,1,0,1,13,4,2,9,3,14,15,3,1,0,11,15,27.664744861043772,202308,2737.900432866987103,397617.981125490041450
-1,11,674,נתניה,מגורים,5824,645629,מגורים,7400,1,0,2,11,4,3,9,1,13,21,1,0,0,12,21,17.037646794579111,202308,3423.680434303642414,645629.066773463273421
-1,6,2302,עכו,מגורים,5470,423661,מגורים,7600,1,0,1,12,0,4,9,0,13,11,3,0,0,8,11,14.162279150716435,202308,2811.121651578886485,423660.622428592236247
-1,3,1316,הר אדר,מגורים,4056,2259470,מגורים,0,1,0,1,3,1,1,3,0,4,5,0,0,0,3,4,1.327744742418361,202308,6323.273961795453943,2259470.441988559439778
-1,4,267,קריית אונו,מגורים,5117,352557,מגורים,2620,1,0,1,3,1,0,4,0,4,8,0,0,0,2,3,11.345690658558857,202308,2523.488900159863533,352556.765416701848153
-1,21,1958,שפרעם,מגורים,2328,4562288,מגורים,8800,1,1,3,42,3,16,28,2,46,35,1,1,0,21,27,4.602953755993929,202308,10130.555386021960658,4562287.851068234071136
-1,30,909,אלעד,מגורים,14679,894535,מגורים,1309,1,1,4,38,21,15,22,6,43,47,2,1,2,28,38,33.536964768859669,202308,4685.440977828784526,894535.334570769569837
-1,23,1560,ברטעה,לא ידוע,0,14418265,עתידי/לא ידוע,0,5,4,5,50,2,12,46,1,59,51,0,0,0,27,34,1.595198837980142,202308,23759.119451563212351,14418265.267245840281248
-1,5,527,ראשון לציון,מגורים,7213,818880,מגורים,8300,1,0,2,10,1,4,7,1,12,9,0,0,0,6,7,6.105899817582375,202308,3797.907955427511752,818880.124040381750092
-1,9,2139,קריית שמונה,מגורים,6486,2854969,מגורים,2800,1,0,0,22,2,8,13,1,22,16,0,0,0,16,16,3.152398620101293,202308,7123.918210567285314,2854968.893404353875667
-1,49,1153,ירושלים,מגורים,4183,402425,מגורים,3000,1,0,6,55,23,7,43,11,61,75,8,2,1,38,56,121.761869547446025,202308,2863.062532863755223,402424.832848895632196
-1,1,360,רמות השבים,שטח פתוח,0,1011224,פנאי/טבע/ספורט,0,3,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0.988900229447326,202308,6302.428732342732474,1011224.358355015283450
-1,58,1795,קריית מוצקין,מגורים,4889,296077,מגורים,8200,1,2,8,110,8,26,78,16,120,118,5,0,1,70,86,195.895191859186639,202308,2759.490864774370039,296076.690037862455938
-1,201,1002,תל אביב -יפו,מגורים,193,436128,מגורים,5000,1,3,34,249,24,15,243,23,286,396,68,4,14,164,307,460.873320219286427,202308,2793.173538405580530,436128.522051054984331
-1,8,2374,מנחת תימן,שדה תעופה,0,920949,תעשיה/מסחר/מתקנים,0,4,1,7,14,0,6,13,3,22,17,1,0,0,13,17,8.686691841111873,202308,5274.752445780096423,920948.981076784897596
-1,4,620,רמלה,מגורים,1580,204327,מגורים,8500,1,0,3,2,4,0,2,3,5,4,0,0,0,2,4,19.576454149878881,202308,2146.359713945828389,204327.094650322484085
-1,9,1262,ירושלים,מגורים,3375,281164,מגורים,3000,1,0,2,15,0,3,11,3,17,16,3,0,0,8,12,32.009796711708745,202308,2342.871239831089042,281163.922440904600080
-1,9,213,רמת גן,מגורים,2148,309127,מגורים,8600,1,0,0,14,2,1,12,1,14,16,3,0,0,8,11,29.114234187382344,202308,2525.687012240513468,309127.141798579774331
-1,8,1888,קריית טבעון,מגורים,5978,1855504,מגורים,2300,1,0,1,11,4,1,6,4,12,15,0,0,0,7,8,4.311495911179952,202308,8926.586519175252761,1855504.484941189177334
-1,27,855,ניצני עוז,מגורים,1120,3742203,מגורים,0,1,2,7,82,2,18,66,7,91,59,1,7,1,40,52,7.215001293787496,202308,9216.726425407405259,3742203.071155157405883
-1,29,2211,עפולה,מגורים,4938,10737359,מגורים,7700,1,1,3,57,7,12,40,9,61,54,2,3,0,24,33,2.700850372615075,202308,20705.962842030989123,10737358.979246599599719
-1,0,1481,מבשרת ציון,מגורים,651,214536,מגורים,1015,1,,,,,,,,,,,,,,,0.000000000000000,202308,2004.616825704019448,214535.872311287443154
-1,39,432,פתח תקווה,מגורים,6843,373177,מגורים,7900,1,2,5,39,19,2,33,9,46,61,7,2,3,27,48,104.508130253483927,202308,2748.419588514534098,373176.707930815522559
-1,0,1099,ירושלים,אוניברסיטה,0,204511,מוסדי/ציבורי,3000,2,,,,,,,,,,,,,,,0.000000000000000,202308,2298.222778349455893,204510.867919104319299
-1,111,50,תל אביב -יפו,מגורים,8885,403243,מגורים,5000,1,2,24,98,31,4,96,22,124,182,42,4,17,46,151,275.268252615366237,202308,2743.538661449512801,403243.014569867169484
-1,0,1741,חיפה,שטח פתוח,0,491364,פנאי/טבע/ספורט,4000,3,,,,,,,,,,,,,,,0.000000000000000,202308,2925.284310225893933,491363.694735688506626
-1,0,2446,אזה""ת רמת בקע,שטח פתוח,0,31888148,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202308,21500.666441818368185,31888147.692989524453878
-1,5,692,נתניה,מגורים,6941,809471,מגורים,7400,1,0,0,5,3,0,4,1,5,7,0,0,0,7,7,6.176873596680968,202308,4704.134622086227864,809470.992362003307790
-1,10,2048,חורפיש,מגורים,2522,1098751,מגורים,496,1,0,1,25,3,9,17,0,26,17,0,0,0,11,12,9.101240114316727,202308,7603.129958389717103,1098751.365132041275501
-1,11,1334,א ראם,לא ידוע,0,15181793,עתידי/לא ידוע,0,5,2,5,20,0,6,20,1,27,22,1,2,0,9,21,0.724552108923465,202308,24482.016267716269795,15181792.813140420243144
-1,2,285,יהוד,מגורים,1397,252279,מגורים,9400,1,0,0,2,0,0,2,0,2,4,2,0,0,1,4,7.927729815057957,202308,2416.348732277860563,252279.031533238332486
-1,3,1960,מצפה אבי""""ב,מגורים,1024,1365049,מגורים,0,1,1,0,11,0,0,11,1,12,5,0,1,0,4,5,2.197722992911391,202308,6860.274659735004207,1365049.193950420245528
-1,39,927,מצליח,מגורים,1350,3738241,מגורים,0,1,3,15,72,2,27,60,3,90,86,7,4,0,47,65,10.432715533698296,202308,10082.544278483817834,3738240.525587769225240
-1,14,1578,מעלה שומרון קרני שומרון,מגורים,8725,15002400,מגורים,0,1,1,5,41,0,10,35,2,47,36,1,1,0,22,31,0.933184004222753,202308,18055.939771701694553,15002400.316174048930407
-1,10,2539,מ.א. בני שמעון ומ.א. מרחבים,שטח פתוח,0,72355346,פנאי/טבע/ספורט,0,3,0,6,28,1,15,19,0,34,21,0,0,2,10,13,0.138206788716032,202308,41747.235622956322914,72355345.876291200518608
-1,4,529,ראשון לציון,מגורים,6320,257510,מגורים,8300,1,0,0,6,1,0,2,4,6,8,0,0,0,7,8,15.533367993348161,202308,2084.826934751810768,257510.155023232306121
-1,41,2157,קשת יונתן אניעם אורטל אלוני הבשן קדמת צבי עין זיוון,מגורים,3607,300587304,מגורים,0,1,2,19,83,3,20,80,4,104,66,1,1,3,37,50,0.136399639990550,202308,77941.088067776639946,300587303.623678505420685
-1,4,1171,ירושלים,מגורים,3132,350074,מגורים,3000,1,0,0,8,1,1,5,1,8,8,1,0,0,2,4,11.426141550560326,202308,2548.216020010127068,350074.430839152715635
-1,0,378,רעננה,מגורים,1223,202438,מגורים,8700,1,,,,,,,,,,,,,,,0.000000000000000,202308,2124.816588606109235,202437.867509620904457
-1,2,1813,קריית ביאליק,מיועד למגורים,0,637651,עתידי/לא ידוע,9500,5,0,1,2,0,1,2,0,3,3,1,0,0,2,3,3.136510222469696,202308,3281.670677135427923,637651.357126837130636
-1,2,1020,קרית אונו,בסיס צבאי,0,516214,מוסדי/ציבורי,2620,2,1,0,4,1,0,4,1,5,3,0,0,0,2,3,3.874362122941283,202308,2929.436162169698946,516214.008018865366466
-1,8,2376,תש""ן מסוף האשל,תשתיות,0,11381553,תעשיה/מסחר/מתקנים,0,4,0,3,16,0,4,15,0,19,16,1,0,0,9,12,0.702891746719964,202308,16053.574918574875483,11381553.471543677151203
-1,13,638,כפר סבא,מגורים,4601,241969,מגורים,6900,1,1,3,12,10,2,9,5,16,17,4,0,1,8,16,53.725833946647633,202308,2231.196793712485942,241969.254733386391308
-1,2,1264,ירושלים,מגורים,3133,367468,מגורים,3000,1,0,0,2,1,0,1,1,2,3,1,0,0,2,3,5.442649213703575,202308,3115.403480740905252,367468.106334020791110
-1,7,231,אור יהודה,מגורים,1762,464392,מגורים,2400,1,1,2,9,3,3,7,2,12,11,2,0,0,6,11,15.073483325402993,202308,3142.414323080458416,464391.663750545412768
-1,5,1906,מגדל העמק,מגורים,3065,867248,מגורים,874,1,0,0,11,2,4,6,1,11,9,0,0,0,5,7,5.765363788380027,202308,4022.001184546574223,867247.962752567022108
-1,30,857,טייבה,מגורים,6469,3514328,מגורים,2730,1,2,9,52,0,11,50,2,63,63,2,7,1,37,55,8.536483576281315,202308,8108.735358528807410,3514327.618851775303483
-1,0,2229,אום אל-פחם,מגורים,6131,862271,מגורים,2710,1,,,,,,,,,,,,,,,0.000000000000000,202308,4124.664720273995044,862270.511691744672135
-1,9,1499,סוריף / בית אומר,לא ידוע,0,45890754,עתידי/לא ידוע,0,5,0,2,18,1,1,16,3,20,18,0,1,0,9,14,0.196117937471721,202308,40151.340438774001086,45890753.880163282155991
-1,20,450,פתח תקווה,מגורים,6551,384460,מגורים,7900,1,0,4,21,11,5,12,7,25,28,1,2,2,15,23,52.021068202897460,202308,2609.666754149037388,384459.617822419968434
-1,2,1117,ירושלים,מגורים,1631,295273,מגורים,3000,1,0,0,2,1,0,1,0,2,4,0,0,0,1,1,6.773404346998604,202308,2301.761702680564213,295272.494825475674588
-1,63,68,תל אביב -יפו,מגורים,11296,368725,מגורים,5000,1,0,11,62,21,3,59,7,73,110,25,3,8,27,88,170.859018153929696,202308,2722.822382339895285,368725.049931179324631
-1,4,1759,נשר,שטח פתוח,0,1568301,פנאי/טבע/ספורט,2500,3,0,1,3,0,0,4,0,4,6,1,0,0,2,4,2.550530641011804,202308,5953.864308441105095,1568301.096125309355557
-1,2,710,ראש העין,תעשיה,6,754635,תעשיה/מסחר/מתקנים,2640,4,0,0,4,2,0,4,0,4,3,0,0,0,0,0,2.650288328068497,202308,5001.794163917144942,754634.874560074764304
-1,0,2066,מג'ד אל-כרום,מגורים,5199,1130494,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,5529.253792898125539,1130494.384394696215168
-1,25,1336,נבי סמואל,לא ידוע,0,18427268,עתידי/לא ידוע,0,5,2,15,45,2,9,49,4,62,59,6,5,0,30,44,1.356685120651094,202308,23721.689018165623565,18427267.771612409502268
-1,59,303,בת ים,מגורים,8094,502399,מגורים,6200,1,1,7,61,33,14,35,18,69,88,15,0,0,38,65,117.436585330161819,202308,4201.845303299169245,502398.803866163943894
-1,18,1978,מועצה אזורית מטה אשר,שטח פתוח,0,13907123,פנאי/טבע/ספורט,0,3,2,1,50,0,7,44,1,53,39,1,2,0,22,28,1.294300795955733,202308,22250.398066652192938,13907122.715402875095606
-1,4,929,מפעל נשר ומחצבה,תעשיה,0,4966588,תעשיה/מסחר/מתקנים,0,4,1,0,6,1,1,6,0,7,7,1,2,0,2,6,0.805381950273826,202308,10811.820752699404693,4966587.590695343911648
-1,1,1596,בית פוריכ,לא ידוע,0,47734227,עתידי/לא ידוע,0,5,0,0,5,0,3,2,0,5,2,0,0,0,1,2,0.020949328434913,202308,42027.759314808674389,47734227.047272138297558
-1,0,2557,יישובים בדואים לא מוכרים,שטח פתוח,0,23619628,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202308,26685.221937669357430,23619628.000822596251965
-1,8,547,ראשון לציון,מגורים,3959,362669,מגורים,8300,1,0,2,9,2,1,7,3,11,17,2,0,0,6,10,22.058678389630334,202308,3141.087161233530423,362669.052909387217369
-1,34,2175,טבריה,מגורים,4794,646479,מגורים,6700,1,0,5,44,10,11,34,4,49,57,9,3,0,28,42,52.592551137790423,202308,4658.333887091919678,646479.382810720358975
-1,0,1189,ירושלים,מתחם ציבורי,0,1548577,מוסדי/ציבורי,3000,2,,,,,,,,,,,,,,,0.000000000000000,202308,5380.046299115174406,1548576.832054091617465
-1,11,140,הרצלייה,מגורים,3303,213603,מגורים,6400,1,0,1,11,9,2,5,5,12,15,3,0,2,6,14,51.497409990905254,202308,2394.246305276066778,213602.975410659797490
-1,7,1831,קריית ביאליק,שטח פתוח,0,701791,פנאי/טבע/ספורט,9500,3,1,1,18,1,1,18,1,20,19,1,0,0,14,15,9.974478538608214,202308,3749.371075091030434,701791.073378432774916
-1,16,782,אשדוד,בית חולים,0,983336,מוסדי/ציבורי,70,2,1,5,34,1,7,29,4,40,33,1,1,0,22,25,16.271143488470294,202308,4429.555645939445640,983335.929115097154863
-1,2,2394,באר שבע,תעשיה,0,2062610,תעשיה/מסחר/מתקנים,9000,4,0,1,1,0,0,2,0,2,3,1,0,0,2,3,0.969645475643834,202308,5989.722580762339931,2062609.531253700377420
-1,1,1408,בית שמש,מיועד למגורים,0,915488,עתידי/לא ידוע,2610,5,0,2,0,0,0,2,0,2,2,0,0,0,0,0,1.092314019727096,202308,4288.330576530052895,915487.654593905201182
-1,8,1026,חולון,שטח פתוח,0,586731,פנאי/טבע/ספורט,6600,3,0,1,9,0,0,10,0,10,15,1,0,0,4,9,13.634877918837560,202308,3583.558174041723305,586730.592501120059751
-1,20,233,אור יהודה,מגורים,1058,273823,מגורים,2400,1,0,2,32,1,8,22,4,34,42,5,1,0,29,36,73.039951275197481,202308,2144.639017194537701,273822.745645662711468
-1,8,1668,חיפה,מגורים,3987,362174,מגורים,4000,1,0,0,11,5,1,8,2,11,12,2,0,0,8,10,22.088838644622808,202308,2621.422132150194102,362173.862044461944606
-1,14,875,עין ורד פורת עין שריד,מגורים,4371,9657086,מגורים,0,1,0,5,28,0,11,18,3,33,29,0,1,1,21,23,1.449712672181654,202308,17046.358199500300543,9657086.034111559391022
-1,16,2247,מצר מייסר,מגורים,2348,6061958,מגורים,0,1,0,4,30,0,11,23,0,34,29,0,2,0,15,23,2.639411421866273,202308,15447.834019656900637,6061957.551387245766819
-1,13,1517,זעתרה,לא ידוע,0,12702916,עתידי/לא ידוע,0,5,0,6,29,1,4,28,2,35,27,1,1,0,12,26,1.023387076081643,202308,16864.739826245317090,12702915.938487863168120
