OID,SUMACCIDEN,CITY,CITYCODE,MUNITYPE,DISTRICT,MUNICIPAL,MUNICODE,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,AreaSQKM,YEARMONTH,Shape_Length,Shape_Area
-1,384,ג'ת,628,מועצה מקומית,חיפה,ג'ת,0628,3,14,660,23,179,471,22,677,694,8,28,12,421,548,51.454613810261527,7.462887612294534,202308,16781.490438958742743,7462887.612294533289969
-1,441,גבעת שמואל,681,עירייה,מרכז,גבעת שמואל,0681,3,17,502,69,67,386,51,522,789,83,25,21,406,632,171.259290274188913,2.575042786256744,202308,10000.519217432714868,2575042.786256744526327
-1,1086,גבעתיים,6300,עירייה,תל אביב,גבעתיים,6300,4,37,1149,196,100,857,179,1190,1862,321,35,56,719,1430,334.939600384662299,3.242375636540977,202308,9869.672848468217126,3242375.636540977284312
-1,568,גדרה,2550,מועצה מקומית,מרכז,גדרה,2550,1,21,727,68,118,540,57,749,1085,44,46,14,680,895,49.680470971520656,11.433063916113158,202308,19965.948550495246309,11433063.916113156825304
-1,29,גן הדרום,1072,מועצה אזורית,מרכז,גדרות,5532,0,0,47,1,10,33,2,47,56,1,4,0,32,46,13.324419992375802,2.176454961386216,202308,6872.213003948079859,2176454.961386215873063
-1,11,כפר אביב,857,מועצה אזורית,מרכז,גדרות,5532,0,0,15,1,1,12,1,15,19,1,2,0,12,15,4.863145531888521,2.261910512007304,202308,7067.164003719848552,2261910.512007304467261
-1,1,כפר מרדכי,764,מועצה אזורית,מרכז,גדרות,5532,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.467209730227702,2.140366382165531,202308,6000.766715196341465,2140366.382165530696511
-1,23,מישר,731,מועצה אזורית,מרכז,גדרות,5532,3,2,45,0,8,36,5,50,44,0,4,0,31,38,10.343184603426408,2.223686502934574,202308,6224.488097181701050,2223686.502934574149549
-1,3,משגב דב,765,מועצה אזורית,מרכז,גדרות,5532,0,0,4,0,0,4,0,4,5,0,0,0,5,5,1.933986010123361,1.551200465927177,202308,4960.230247448561386,1551200.465927177341655
-1,2,עשרת,591,מועצה אזורית,מרכז,גדרות,5532,0,0,2,0,1,1,0,2,3,0,0,0,1,3,3.542350704919098,0.564596836000087,202308,2852.029005145728206,564596.836000086972490
-1,13,שדמה,555,מועצה אזורית,מרכז,גדרות,5532,0,1,12,2,1,11,0,13,20,1,0,1,18,20,6.578955602377651,1.975997526917763,202308,6256.043830411795170,1975997.526917763287202
-1,2,שטח כללי,5532,מועצה אזורית,מרכז,גדרות,5532,0,0,2,0,0,2,0,2,3,0,0,0,3,3,2.423912819483671,0.825112183872203,202308,5137.921908508303204,825112.183872202644125
-1,6,אבני איתן,4011,מועצה אזורית,צפון,גולן,5571,0,1,11,0,0,9,2,12,11,0,1,0,8,11,0.332127123077831,18.065371910604100,202308,20356.146429740419990,18065371.910604100674391
-1,32,אודם,4010,מועצה אזורית,צפון,גולן,5571,2,5,60,0,8,53,6,67,43,1,3,0,23,34,1.259054023646820,25.415907021457880,202308,24095.270933110365149,25415907.021457880735397
-1,21,אורטל,4013,מועצה אזורית,צפון,גולן,5571,1,3,37,2,5,32,3,41,27,2,1,0,10,16,0.568667454685784,36.928436517619112,202308,26332.409204190571472,36928436.517619110643864
-1,40,אל רום,4003,מועצה אזורית,צפון,גולן,5571,2,9,71,0,20,62,0,82,59,1,3,0,37,49,0.871613446585225,45.891903293496149,202308,35604.690486654588312,45891903.293496146798134
-1,2,אלוני הבשן,4017,מועצה אזורית,צפון,גולן,5571,0,0,3,0,0,3,0,3,3,0,0,0,2,2,0.102235240911795,19.562725946188507,202308,21621.539925708559167,19562725.946188505738974
-1,4,אלי על,4002,מועצה אזורית,צפון,גולן,5571,0,0,8,0,3,5,0,8,5,1,0,0,3,5,0.353135602708004,11.327093528169316,202308,16156.011546032004844,11327093.528169315308332
-1,39,אניעם,4012,מועצה אזורית,צפון,גולן,5571,0,4,70,0,19,52,3,74,60,0,0,0,43,52,0.682133483718420,57.173560499339075,202308,30787.178158107410127,57173560.499339073896408
-1,1,אפיק,4301,מועצה אזורית,צפון,גולן,5571,0,0,1,0,0,1,0,1,2,0,0,0,2,2,0.643754821223351,1.553386424508111,202308,6986.435938889690078,1553386.424508111085743
-1,0,בני יהודה,4015,מועצה אזורית,צפון,גולן,5571,,,,,,,,,,,,,,,0.000000000000000,3.440737514926693,202308,9044.487553855600709,3440737.514926692936569
-1,40,גבעת יואב,4021,מועצה אזורית,צפון,גולן,5571,3,5,62,3,12,51,6,70,58,7,3,0,29,46,3.765193347602889,10.623624421695636,202308,19477.570845096950507,10623624.421695636585355
-1,4,גשור,4022,מועצה אזורית,צפון,גולן,5571,0,0,4,0,0,4,0,4,4,0,0,0,2,2,0.205040964113412,19.508296877630375,202308,20887.212038816665881,19508296.877630375325680
-1,67,חד נס,4026,מועצה אזורית,צפון,גולן,5571,0,7,142,2,37,101,9,149,120,6,1,1,67,97,0.990754311569822,67.625241916777938,202308,42818.018391586592770,67625241.916777938604355
-1,10,חספין,4005,מועצה אזורית,צפון,גולן,5571,0,0,27,1,4,21,1,27,17,0,0,0,11,17,1.391734149877709,7.185280321589218,202308,15511.564476617626497,7185280.321589218452573
-1,11,יונתן,4007,מועצה אזורית,צפון,גולן,5571,0,3,17,1,5,15,0,20,14,0,0,1,7,11,0.191400026360208,57.471256452694483,202308,30723.445353092385631,57471256.452694483101368
-1,1,כנף,4028,מועצה אזורית,צפון,גולן,5571,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.061644106806776,16.222150855953060,202308,17660.877169356572267,16222150.855953060090542
-1,5,כפר חרוב,4004,מועצה אזורית,צפון,גולן,5571,0,0,9,0,0,8,1,9,9,0,0,0,7,8,0.223479484787856,22.373418324041673,202308,23871.940777445390268,22373418.324041672050953
-1,8,מבוא חמה,4204,מועצה אזורית,צפון,גולן,5571,0,0,10,0,2,7,0,10,15,2,0,0,6,11,0.298524340027554,26.798484837992127,202308,25066.532323407609510,26798484.837992127984762
-1,9,מיצר,4019,מועצה אזורית,צפון,גולן,5571,0,1,17,0,1,15,0,18,17,0,0,0,11,12,0.378071680241699,23.805009659137507,202308,19806.527359187708498,23805009.659137506037951
-1,85,מעלה גמלא,4008,מועצה אזורית,צפון,גולן,5571,1,10,194,2,57,132,13,205,137,4,3,0,71,98,1.098776617443878,77.358763055714121,202308,43916.385468603322806,77358763.055714115500450
-1,38,מרום גולן,4101,מועצה אזורית,צפון,גולן,5571,2,6,86,1,20,65,6,94,57,2,2,0,32,42,0.780789803616736,48.668668345793293,202308,31413.874797127631609,48668668.345793291926384
-1,3,נאות גולן,4551,מועצה אזורית,צפון,גולן,5571,0,1,7,0,3,2,3,8,5,0,0,1,2,5,0.163456446340738,18.353512921394788,202308,25888.376192679224914,18353512.921394787728786
-1,5,נוב,4304,מועצה אזורית,צפון,גולן,5571,0,1,5,0,1,5,0,6,7,0,0,0,3,6,0.425948241337891,11.738515422191067,202308,16657.187747349562414,11738515.422191066667438
-1,30,נווה אטיב,4303,מועצה אזורית,צפון,גולן,5571,0,2,56,0,17,39,2,58,44,3,1,0,25,40,0.774658768803927,38.726728732858717,202308,31204.576714601618733,38726728.732858717441559
-1,1,נטור,4014,מועצה אזורית,צפון,גולן,5571,0,0,3,0,0,3,0,3,2,0,0,0,2,2,0.034802151165499,28.733855997710318,202308,21515.022839252338599,28733855.997710317373276
-1,25,עין זיון,4503,מועצה אזורית,צפון,גולן,5571,1,2,57,0,13,41,6,60,34,1,3,0,17,25,0.633243700645408,39.479271526143535,202308,30356.799845221117721,39479271.526143535971642
-1,31,קדמת צבי,4025,מועצה אזורית,צפון,גולן,5571,0,6,42,0,5,38,5,48,44,2,0,2,30,39,0.954375865962799,32.481961358826290,202308,24002.577728590902552,32481961.358826287090778
-1,41,קלע,4024,מועצה אזורית,צפון,גולן,5571,1,3,75,2,7,66,5,79,57,2,2,1,33,41,0.746338718191272,54.934842586436062,202308,34998.650235109656933,54934842.586436063051224
-1,15,קשת,4006,מועצה אזורית,צפון,גולן,5571,0,2,24,1,5,20,0,26,22,4,0,1,5,15,0.255097211318853,58.801113200924327,202308,33767.655521729451721,58801113.200924329459667
-1,21,רמות,4702,מועצה אזורית,צפון,גולן,5571,0,1,36,0,10,24,3,37,35,0,0,0,23,28,0.977400983297319,21.485552356572512,202308,20840.739303544036375,21485552.356572512537241
-1,7,רמת מגשימים,4701,מועצה אזורית,צפון,גולן,5571,0,0,7,1,1,6,0,7,9,0,1,0,7,9,0.749789386671963,9.335955035413877,202308,13229.488386799574073,9335955.035413876175880
-1,98,שטח כללי,5571,מועצה אזורית,צפון,גולן,5571,0,7,173,2,45,125,6,180,138,2,5,1,77,102,1.101371810448767,88.979942168729337,202308,103530.272727597926860,88979942.168729335069656
-1,10,שעל,4009,מועצה אזורית,צפון,גולן,5571,0,0,22,0,3,19,0,22,16,0,1,0,7,12,0.114455698615195,87.370049031987648,202308,46522.850356610717427,87370049.031987652182579
-1,66,גוש חלב (ג'יש),487,מועצה מקומית,צפון,גוש חלב (ג'יש),0487,1,4,106,1,22,77,8,111,115,3,3,2,64,95,9.346938979307813,7.061135217220346,202308,17705.182615151268692,7061135.217220345512033
-1,8,בית חשמונאי,1050,מועצה אזורית,מרכז,גזר,5530,0,0,8,0,0,7,0,8,13,2,1,1,5,13,13.407629143083861,0.596675214881424,202308,3503.386290134089904,596675.214881423627958
-1,10,בית עוזיאל,301,מועצה אזורית,מרכז,גזר,5530,0,3,11,0,1,11,2,14,20,0,0,0,14,17,2.666789910800279,3.749826695946624,202308,8538.986959624438896,3749826.695946623571217
-1,12,גזר,370,מועצה אזורית,מרכז,גזר,5530,0,2,19,1,4,17,0,21,19,1,1,1,5,9,2.101552450356690,5.710064480171922,202308,11976.135022529238995,5710064.480171921662986
-1,7,גני הדר,1103,מועצה אזורית,מרכז,גזר,5530,0,0,8,0,1,4,2,8,11,1,0,1,5,10,19.357003466368102,0.361626220306370,202308,2715.653564444533004,361626.220306370058097
-1,34,גני יוחנן,862,מועצה אזורית,מרכז,גזר,5530,0,0,44,0,7,28,2,44,67,5,0,3,41,59,12.722206690853454,2.672492345564867,202308,13636.385537288169871,2672492.345564867369831
-1,18,חולדה,160,מועצה אזורית,מרכז,גזר,5530,0,1,25,0,5,19,2,26,35,2,1,0,20,26,2.172117242679133,8.286845500935502,202308,13023.011984525985099,8286845.500935503281653
-1,118,יד רמב""ם,64,מועצה אזורית,מרכז,גזר,5530,0,6,140,1,8,111,12,146,234,3,13,3,146,189,31.495773871484801,3.746534391613510,202308,9711.881541580467456,3746534.391613509971648
-1,12,יציץ,759,מועצה אזורית,מרכז,גזר,5530,0,1,13,1,1,11,1,14,20,0,1,0,11,16,4.811917861788108,2.493808153978090,202308,8057.368354641886071,2493808.153978090267628
-1,189,ישרש,828,מועצה אזורית,מרכז,גזר,5530,5,11,288,3,54,225,19,304,396,14,21,3,239,318,66.046029973008515,2.861640587287986,202308,8865.908303410764347,2861640.587287985719740
-1,177,כפר בילו,177,מועצה אזורית,מרכז,גזר,5530,1,7,240,14,27,183,32,248,355,10,8,3,237,291,53.755392827062330,3.292692894449318,202308,8956.735943245985254,3292692.894449318293482
-1,2,כפר בן נון,2010,מועצה אזורית,מרכז,גזר,5530,0,0,2,0,0,1,0,2,3,0,0,1,1,3,0.410696960698885,4.869770637203134,202308,10709.575665918859158,4869770.637203133665025
-1,108,כפר שמואל,743,מועצה אזורית,מרכז,גזר,5530,1,4,146,1,11,119,16,151,201,4,10,0,121,164,21.406307451907395,5.045241933604795,202308,11917.176681854652998,5045241.933604795485735
-1,12,כרמי יוסף,1264,מועצה אזורית,מרכז,גזר,5530,0,1,13,1,1,12,1,14,21,1,0,0,7,14,7.481206681858045,1.604019312699921,202308,6230.780584826955419,1604019.312699921429157
-1,54,מצליח,757,מועצה אזורית,מרכז,גזר,5530,1,3,72,1,17,57,1,76,107,3,2,1,67,82,11.797113983556885,4.577390713971787,202308,12374.445868298229470,4577390.713971787132323
-1,19,משמר איילון,670,מועצה אזורית,מרכז,גזר,5530,0,1,23,2,0,16,8,24,32,1,0,2,12,20,5.827923822448715,3.260166155023073,202308,12076.514009423081006,3260166.155023073311895
-1,59,משמר דוד,563,מועצה אזורית,מרכז,גזר,5530,1,1,101,0,14,84,4,103,116,5,5,2,63,80,8.748467029509539,6.744038675688726,202308,15863.394457753580355,6744038.675688725896180
-1,6,נוף איילון,1333,מועצה אזורית,מרכז,גזר,5530,0,0,8,1,1,6,1,8,10,0,0,1,6,7,12.637028074267965,0.474795178481675,202308,3952.614025507154565,474795.178481675276998
-1,85,נען,158,מועצה אזורית,מרכז,גזר,5530,0,1,118,3,11,98,6,119,159,5,5,1,77,108,8.106871193785517,10.484932838843971,202308,19322.923615728235745,10484932.838843971490860
-1,20,נצר סירני,435,מועצה אזורית,מרכז,גזר,5530,0,3,25,1,4,20,3,28,38,1,4,0,20,29,7.887305795033716,2.535720120372803,202308,9313.657882083743971,2535720.120372802950442
-1,69,סתריה,610,מועצה אזורית,מרכז,גזר,5530,0,2,105,1,15,84,7,107,145,9,5,0,99,127,17.941379844930580,3.845858044162432,202308,9648.275643425267845,3845858.044162431731820
-1,16,עזריה,711,מועצה אזורית,מרכז,גזר,5530,0,0,20,2,4,15,1,20,27,0,1,3,12,23,4.746327843237221,3.371027145290335,202308,11154.062642299628351,3371027.145290334708989
-1,14,פדיה,838,מועצה אזורית,מרכז,גזר,5530,0,1,13,0,3,10,1,14,24,1,2,1,11,18,4.766743908240374,2.937015344121570,202308,8552.881333992812870,2937015.344121570233256
-1,40,פתחיה,839,מועצה אזורית,מרכז,גזר,5530,0,1,52,2,3,45,5,53,82,3,2,0,51,64,11.225316394920039,3.563373948025358,202308,11330.995817657223597,3563373.948025357909501
-1,5,רמות מאיר,735,מועצה אזורית,מרכז,גזר,5530,0,0,6,0,0,5,1,6,8,0,0,0,5,7,1.607126733757053,3.111142323114292,202308,8504.315440735439552,3111142.323114291764796
-1,197,שטח כללי,5530,מועצה אזורית,מרכז,גזר,5530,4,13,349,0,43,294,27,366,421,10,42,1,236,341,10.363858869101536,19.008363823568580,202308,54501.956898562784772,19008363.823568578809500
-1,48,שעלבים,856,מועצה אזורית,מרכז,גזר,5530,0,4,82,2,13,68,5,86,103,4,5,0,66,88,9.971175025637965,4.813875985185499,202308,14251.562742086016442,4813875.985185499303043
-1,616,גן יבנה,166,מועצה מקומית,מרכז,גן יבנה,0166,2,27,786,52,138,592,54,815,1185,42,62,24,715,969,53.786524811760252,11.452682659008927,202308,21045.716348634276073,11452682.659008927643299
-1,2,אירוס,1336,מועצה אזורית,מרכז,גן רוה,5527,0,0,2,1,1,1,0,2,2,0,0,0,1,2,5.146412672097420,0.388620215173087,202308,4645.417558542418192,388620.215173086791765
-1,86,בית חנן,159,מועצה אזורית,מרכז,גן רוה,5527,2,5,139,3,19,119,7,146,178,10,7,0,98,133,10.733102190166504,8.012594912102097,202308,26257.665391474776698,8012594.912102097645402
-1,37,בית עובד,202,מועצה אזורית,מרכז,גן רוה,5527,1,4,56,1,7,45,8,61,75,2,4,1,51,61,20.821590129617000,1.777001649233818,202308,9651.078938995227873,1777001.649233818054199
-1,79,גאליה,853,מועצה אזורית,מרכז,גן רוה,5527,0,3,116,1,8,94,15,119,163,4,6,2,85,109,19.237220681327344,4.106622329112311,202308,9690.276232462387270,4106622.329112310428172
-1,51,גן שורק,311,מועצה אזורית,מרכז,גן רוה,5527,0,3,59,1,7,46,3,62,93,8,4,3,35,56,16.883259842024156,3.020743652422845,202308,10554.511511458083987,3020743.652422845363617
-1,98,כפר הנגיד,582,מועצה אזורית,מרכז,גן רוה,5527,0,4,141,1,9,113,12,145,218,6,8,0,146,175,22.459062729105963,4.363494647218572,202308,11285.441963168597795,4363494.647218571975827
-1,2,נטעים,174,מועצה אזורית,מרכז,גן רוה,5527,0,0,3,0,0,3,0,3,4,0,0,0,4,4,1.019849058453398,1.961074517275137,202308,7470.644784059281847,1961074.517275137128308
-1,61,עיינות,156,מועצה אזורית,מרכז,גן רוה,5527,0,3,77,0,6,66,7,80,131,6,6,0,83,110,125.553335725205329,0.485849297811639,202308,2968.859050290636787,485849.297811639145948
-1,81,פלמחים,597,מועצה אזורית,מרכז,גן רוה,5527,0,8,115,6,22,91,9,123,147,17,7,2,86,125,5.763494327037082,14.053974100403213,202308,26019.688527206748404,14053974.100403213873506
-1,17,שטח כללי,5527,מועצה אזורית,מרכז,גן רוה,5527,1,1,29,0,4,24,3,31,32,4,2,0,19,25,3.255929904778259,5.221242624127611,202308,30740.561474977126636,5221242.624127611517906
-1,145,גני תקווה,229,מועצה מקומית,מרכז,גני תקווה,0229,0,5,149,35,25,85,34,154,220,29,4,8,109,178,68.706983429398534,2.110411384149883,202308,6780.507909074416602,2110411.384149882476777
-1,334,דאלית אל כרמל,494,מועצה מקומית,חיפה,דאלית אל כרמל,0494,1,16,468,41,106,346,32,485,575,17,22,9,355,467,35.382530832544262,9.439686538555698,202308,21654.606318641705002,9439686.538555698469281
-1,203,דבוריה,489,מועצה מקומית,צפון,דבוריה,0489,3,7,321,11,77,241,11,331,366,6,14,3,218,307,36.807164385711523,5.515230618493509,202308,12282.440693455015207,5515230.618493508547544
-1,584,דימונה,2200,עירייה,דרום,דימונה,2200,5,28,752,132,145,569,57,785,972,33,23,27,497,786,2.649059438228480,220.455604571312108,202308,115118.638023362087552,220455604.571312099695206
-1,341,דיר אל אסד,490,מועצה מקומית,צפון,דיר אל אסד,0490,3,6,675,33,151,511,17,684,589,4,13,0,383,479,66.369153652341510,5.137929011212718,202308,15635.266294876786560,5137929.011212718673050
-1,606,דיר חנא,492,מועצה מקומית,צפון,דיר חנא,0492,1,13,1378,26,292,1063,35,1392,981,3,10,1,611,732,67.956334065725258,8.917491037905247,202308,16284.952866522728073,8917491.037905247882009
-1,293,אייל,716,מועצה אזורית,מרכז,דרום השרון,5520,1,11,425,16,51,367,16,437,589,13,35,0,340,489,69.754487931823732,4.200446576087990,202308,10972.143993778066942,4200446.576087989844382
-1,44,אלישמע,841,מועצה אזורית,מרכז,דרום השרון,5520,0,3,57,1,4,49,5,60,90,4,2,0,53,70,17.072419912373199,2.577256196007169,202308,8053.853985729583655,2577256.196007169317454
-1,401,גבעת השלושה,870,מועצה אזורית,מרכז,דרום השרון,5520,2,20,558,8,68,466,41,580,809,29,49,6,438,618,107.858530083989749,3.717832977027780,202308,14349.842087100729259,3717832.977027779910713
-1,30,גבעת חן,207,מועצה אזורית,מרכז,דרום השרון,5520,0,7,41,1,4,42,2,48,59,7,1,1,34,48,22.230819207955665,1.349477935085001,202308,5995.960790997093682,1349477.935085001401603
